asset_path	sha256	source_scope	reason_code	reason
/images/assessment/language/variants/plurals/toy-toys-01.webp	73e33707c123e4a2f38cab1c653342e18cf7a2fd77e519bb439b19c68c107c41	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed plural/comparison composite art, split panels, multiple targets, or adjacent-scene remnants reused as singular phonics evidence.
/images/assessment/language/variants/plurals/window-windows-01.webp	2202bb2b9467226fc2dd08a45d6c7006bb0fca7f5ccdf4078ebd4655a792d06c	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed plural/comparison composite art, split panels, multiple targets, or adjacent-scene remnants reused as singular phonics evidence.
/images/assessment/language/variants/plurals/zoo-zoos-01.webp	2a86c0eb5cbbc8ef71d2897ff00141248cd37be38b607b5096580ee75219c84f	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed plural/comparison composite art, split panels, multiple targets, or adjacent-scene remnants reused as singular phonics evidence.
/images/assessment/long-vowels/beach.webp	6112778820b8137bfd5519bfd0d9a9b7a0565d17aca6b6d953373df93de369d6	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/bike.webp	09e9e65718b352d6cfe5792bd2b0c524c19124c3fbcda677b74e820a810e4509	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/blue.webp	8e9a38f849851009b9a6bcbb30d4bddf0731226ee14040f965b4eac11099984a	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/boat.webp	ceb992efe59f2d14198aaac812ff590d52cf25e5b9eb8abca46f1ed582c3ac76	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/bone.webp	3b52d61a55c97563b0e677e822de7021660f67b2e20a381567ce1acdc3d9a21c	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/cake.webp	2af80b5953271b3764b25092753387533804e2c5a727813bc2fa546724bc861d	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/chew.webp	1e45dac8517b13174185a8ae0beee22cdf281b8fe05d1b9f10414ddb1ccac1b1	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/complete.webp	268a6c858179c0956532ce13221de8eec778622952bbb39d9d7ce1ab67ce828e	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/cone.webp	15f03964769b89d043bb75889c8433eb622d8da65c18064ec2dcca6e78a92eab	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed the image is an ice-cream cone rather than an objective generic cone.
/images/assessment/long-vowels/cube.webp	767c6e1545051391e0d7719491767dbc701fb96d85b1ee8f6442d8ea35f89f6d	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/five.webp	5e7a00dc786e76d859d3ed6d7a86569f7da1821946066b468dc3597139ab5fd1	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/flute.webp	5dcbdbd5ecfaba557adceb577a82d404a8f66de0f5c0c2d2f829af3c45c4a416	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/light.webp	85aa3e4e1b1c947fc133e87282df3f1fbfb5bed2cece0c46c92608d3ce613f55	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed the picture is a lamp; light is only an inferred property/category.
/images/assessment/long-vowels/plane.webp	e44ef181937103a8ba995e095a00845afb95bbc0ac78d0130d74753a769c864b	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/rose.webp	caa967607eebeb8da460492130656968e47d7832c1ec6237a2dfd58504ecf358	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/snake.webp	4232a5195baacd36cc335194f32fa0cb9e115ce38c48c4f6666ca32463f0d725	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/long-vowels/tie.webp	f9667f662c76c25e4f64e4787f8056d6bb281032f39bc1204edfa9142768c6f8	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed the tie is subordinate to a chair/scene rather than isolated.
/images/assessment/long-vowels/toe.webp	2eb61053ae532686b766ac7ab16388638201aba83d8d2908beca7fba9dad8d43	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed a whole sandal/foot dominates rather than an isolated toe.
/images/assessment/long-vowels/tube.webp	6fc2a63b243595d6981dd66c24e5e440d04f1ba993bd36f7dd0f07b62caad18c	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Human contact-sheet review confirmed visible top/side adjacent-panel contamination.
/images/assessment/release-media/ant-800d67c2.webp	e73e187ab1073ffbc740ad981c5485bffbe792660be0f37a9cf67edf65d7803b	grammar-comprehension	over-anthropomorphic	The ant has a large human smile and eyes, weakening objective animal evidence.
/images/assessment/release-media/insect-e4a85548.webp	eadb380f91900f2a758e9c79c7306bbc1a61318ad7ef9167df58c8db9ec71636	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed a smiling butterfly; it is both narrower than insect and anthropomorphic.
/images/assessment/release-media/nut-1602084b.webp	68778dafe24aa515ba378960ac77d5b6fa43f389e272cc737c692b7cd9c1618d	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed a peanut-specific depiction rather than a neutral generic nut.
/images/assessment/release-media/octopus-b5f04924.webp	72d1d271259821aac12e72d2730f5f9aaa7b947c42bba1593966318ac167727c	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed smiling character treatment rather than neutral assessment object art.
/images/assessment/release-media/ox-9ef24344.webp	57a8e4a0a7c1276aceae09de2a267aabab0d86eee74677cbf85236b6df39cada	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed the animal reads as a generic cow/bull rather than an objective ox.
/images/assessment/release-media/surf-c5ce540e.webp	8c68c9bcf111f59244c3bf0ee757b2d133486a680626f1122cab2b0ef755cd5b	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed a shark-fin scene; surf is not the dominant objectively nameable target.
/images/assessment/release-media/uncle-a74a5bca.webp	6eb1461a05c9d6756dee61868301da29ddab045f0c7df3dfc80b539289a581cb	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed a generic man; the relationship uncle cannot be inferred objectively.
/images/assessment/release-media/vet-3951b878.webp	0f305885349ee78002321e212c2374f0f93fc341d43c78dcd2e84527cca8c65c	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed only a stethoscope; the occupation vet is not objectively identifiable.
/images/assessment/release-media/worm-dd2347fd.webp	036eed998fdb32e447303f62cd572c0ff2b429dc2999148b1a0c1546857930bf	phonics-hfw	DIRECT_VISUAL_CONFIRMED_PATH_FAILURE	Direct visual review confirmed smiling character treatment rather than neutral assessment object art.
/images/assessment/release-support/hfw/a.webp	406530e780356788e6f2bd11a4c175d46496a00072f38a5ffda85d9650b7e45d	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/about.webp	25a0539f69334a76b18236eebb667c56e11b3a25c8dbfcb172b488b8e47c2f71	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/all.webp	fcc26459a848e8667cd9991f5937d2bcfe96666cc766cefb0d93854d97bff7fd	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/an.webp	60ab3dffb7acfcce9e03004065208be7370e08696bd9ec763d3ed133edac0b07	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/and.webp	caf8762223cab0810dfc9312edec639446683e10896107937e3e040eca2f0cd1	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/are.webp	2df71c2696412e0edf414e111a09a254105d93c719e3e8c1f8318bb5d695b240	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/as.webp	3fb7b3a6ab96abcbe678571812beb7ba9fd2f0dcedcb812b022af9fc66ffa8a0	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/at.webp	6b1cbb8a466a41b46d71137a1b87398b5617a078319420233f5b59f6fd4b58f7	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/be.webp	68e2604d1fc483b02fe5badbe0cc4dcecce522f106068f5de089e4fe98fdcb79	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/been.webp	8b6021575959ba034ef7d79a3955ca2b78c5e5c4acd30d2d83fb81ecf92888d6	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/but.webp	42f8acba36af44d28538a854a042bad6cdec52582ef22b6121ed925d8de3488d	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/by.webp	90f1b2f52e25ec65081d88e6b95c822ab7b95018db50ea96a067e603cfc3c135	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/called.webp	1fe54ce6a68f7483693a15eced5c9be56efc35da76081001c520acad580923da	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/can.webp	7e43e795b509afb175d3d17d487971a4a3a2d5bbdcbc6551f4c5572a897d105e	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/come.webp	5e933fe576ec7d208676d969f7a7609fd2685901b0018feb40be16046c3ce368	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/could.webp	c52d0be56229deb3ddd0c586f008a3da08d7e5db36bdb8bbf46f57c719cc2ed6	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/day.webp	842a901298abda8be037206bfb46fb341059a1f4eaa3bfc68a64ba4096839a76	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/did.webp	492e6edbeb3708c732d394e4d6db32093784d65dd031fd0838d941c2e6c96c21	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/do.webp	466fca79da2a1fabfe864df41b5e532c867ccce04bfb81a7f51a16c3e131ead6	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/down.webp	d49722684929a0a73a03a43d7aa7f44bcf88a34c843fa23dcdf1bd21f3fcb644	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/each.webp	e89eb333b7c42193bfd629270bece1bfaec0484dec3c4d8a5d5661178d26d7a9	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/find.webp	85a1f41106fffc78410cd585f281782920f2456dcd253f1790871ad727379c69	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/first.webp	0f5be16d3c875467cc39f0e6b40a3358a28d236073199261c7f5d2fa0eb9273e	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/for.webp	e15eace432b6fbbebda24ecf591329ccb849a24699cd98db17a463a7549af51d	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/from.webp	34b062c3ca2f9a3de57bae6997610fca520cd2c1c270f2fd3d5603d2f1f543c9	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/get.webp	e2035e928303e61a85f6a7ade81b809ad530ec88bf5c011e66d7fc1923143bfe	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/go.webp	e695ad56a7cf53fff760b65b67abdef2962d6c4cfec568d68973941545637384	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/had.webp	13b58a1029754aedffd9ca2f461b6bed95b8f8324628fba1b497245b0293b095	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/has.webp	f9b8b6400810b046722d38708277723f74e2d169e70381e116519bd61e3cbe36	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/have.webp	0c7d7aed69dd59aeeb81919027bb044171697616181b3f7c9ef07967a737f620	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/he.webp	f55cfc81b4782ce671695595da1f70fba90b7085f244eddffca9dbc4ccd9f5ea	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/her.webp	342f7246b4b764e94ec499d041244ffafab4ddafb71bc90295b48de145815564	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/him.webp	65a762ae2f89aeb87ddb70daf6c5036b8056c25385f784a6aa17adf8b8363c7f	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/his.webp	f7e555a1f8f091f0b59536c69652350b3d2f1929fc3e50c7bffc0c0713f6c94a	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/how.webp	3fb7e2fc84daf44377860cd458c568c1009edd49dd021e275af6b63ceec175db	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/i.webp	67b1b3772883920dc5d2f75cd60c9a33f74cf94a868a20b3e811c82a63a640a9	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/if.webp	9771e078ba4972a31ee1f137af7a29051f7fcca5c6908565e08787fb35b33b0c	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/in.webp	4a86aa89394104534fbefbf8dd1c2a3943f718edb21d8af76a716167a24912e8	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/into.webp	13ad3c6a9ee4916417765a511b0cc1d51bbe644d63392b6ba851f38751cc9f76	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/is.webp	84eabec5d93c0b3a2fc1f53154af66de5bb1b621275bfe50cd0f5aa29ee6814a	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/it.webp	667b2aca134a98047e9e6d2485ebf7d49521476774ff166edb1aa94b33869114	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/like.webp	b0cc0cd49bc4fdd66a03a490e156b59491a02b7a11b7e131069adddb59d244e5	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/long.webp	21653a01358c80af7cbc1ef9b7d11dd5b0157fdf16186f27f3811f243cef6c54	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/look.webp	5a0372e43ce0294920c7fb5ce96954199ce509ee66fe0762d189517abd622b5b	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/made.webp	f1982b37bf957043eb2c722e00bcd9dc4ee36a5fcc2d6644e5f3861528a5ca09	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/make.webp	e3427fb4dbc13b8ffa01fddcd7104d0920a314c09e098134fa596ce5fc7f26f6	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/many.webp	06c56c6b7f2e2202add5500235a20ffb4a8a63c4ee154df452e87266f1b90657	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/may.webp	cafbb9871a4d87bd8a563792b4e15a23350d1cf8572afe613285def4abed63fe	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/more.webp	8bef93227b91e975e73b01de2e067bee6f6227591930423e9b39342b33196258	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/my.webp	11bb6681dddb969bfddf31c4668345722e67e793886c9a1d5f6b9a587d26d7cd	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/no.webp	44bc19dec7b57b3f212992e4351f84d7c5918842e56e28960b5bbc77b00e640a	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/not.webp	7fb34a992798862ddb227ec73e3ab01da0c9ff6936c15a37d71366f90f419dcc	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/now.webp	510cb69805d88c9b95ebfa5a3c6c0171b7f88db55880743ee408339d44752c4b	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/number.webp	36ecec530e52e6f02b4b641e3ed1bda9bf9663a38a976da1f32aafd51ba129b9	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/of.webp	2568e526ca0c73ee07f0ebff9b5c8b535e0c7ceea2b1f890c4783db3ab3c7d97	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/oil.webp	1e8107ac485259bde48baf1fef2837579f3c392b6978d7488cf6dbd060853682	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/on.webp	2845a361953520310d12b04eddf499052d447f891a8f42bf7ac1af92c7136432	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
/images/assessment/release-support/hfw/one.webp	6033049887d62e187c93f6866d3e98959b0f592da8ef7a30b50d2075356c7318	phonics-hfw	DIRECT_VISUAL_CONFIRMED_POOL_FAILURE	Direct visual review confirmed a construct-level failure across this 100-image HFW scene pool: subjective/rebus-like imagery is unnecessary and can cue or distract from spoken-to-print recognition.
