canonicalFile,canonicalPath,type,category,semanticKey,sourcePack,originalSourcePath,duplicateSourcePaths,status,preferredForLiteracyPath,currentlyUsedInProject,projectPathIfUsed,notes
,,image,assessment/review-needed,net,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/short_e/net.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/net.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/net.png
,,image,digraphs,net,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/net.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/net.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/net.png
,,image,assessment/review-needed,net,Kimi_Agent_LiteracyPath Assets 7,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/short_e/net.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/net.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/net.png
,,image,digraphs,net,Kimi_Agent_LiteracyPath Assets 7,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/net.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/net.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/net.png
,,image,assessment/review-needed,net,Kimi_Agent_LiteracyPath Assests 8,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/short_e/net.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/net.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/net.png
,,image,digraphs,net,Kimi_Agent_LiteracyPath Assests 8,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/net.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/net.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/net.png
,,image,digraphs,pen,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,assessment/review-needed,pen,Kimi_Agent_LiteracyPath Assets3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/short_e/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,digraphs,pen,Kimi_Agent_LiteracyPath Assets3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,assessment/review-needed,pen,Kimi_Agent_LiteracyPath Assets 4,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/short_e/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,digraphs,pen,Kimi_Agent_LiteracyPath Assets 4,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,assessment/review-needed,pen,Kimi_Agent_LiteracyPath Assets 5,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/short_e/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,digraphs,pen,Kimi_Agent_LiteracyPath Assets 5,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,assessment/review-needed,pen,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/short_e/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,digraphs,pen,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,assessment/review-needed,pen,Kimi_Agent_LiteracyPath Assets 7,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/short_e/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,digraphs,pen,Kimi_Agent_LiteracyPath Assets 7,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,assessment/review-needed,pen,Kimi_Agent_LiteracyPath Assests 8,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/short_e/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,digraphs,pen,Kimi_Agent_LiteracyPath Assests 8,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/pen.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/pen.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/pen.png
,,image,digraphs,red,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,assessment/review-needed,red,Kimi_Agent_LiteracyPath Assets3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/short_e/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,digraphs,red,Kimi_Agent_LiteracyPath Assets3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,assessment/review-needed,red,Kimi_Agent_LiteracyPath Assets 4,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/short_e/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,digraphs,red,Kimi_Agent_LiteracyPath Assets 4,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,assessment/review-needed,red,Kimi_Agent_LiteracyPath Assets 5,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/short_e/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,digraphs,red,Kimi_Agent_LiteracyPath Assets 5,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,assessment/review-needed,red,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/short_e/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,digraphs,red,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,assessment/review-needed,red,Kimi_Agent_LiteracyPath Assets 7,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/short_e/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,digraphs,red,Kimi_Agent_LiteracyPath Assets 7,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,assessment/review-needed,red,Kimi_Agent_LiteracyPath Assests 8,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/short_e/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,digraphs,red,Kimi_Agent_LiteracyPath Assests 8,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/red.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/red.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/red.png
,,image,digraphs,web,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,assessment/review-needed,web,Kimi_Agent_LiteracyPath Assets3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/short_e/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,digraphs,web,Kimi_Agent_LiteracyPath Assets3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,assessment/review-needed,web,Kimi_Agent_LiteracyPath Assets 4,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/short_e/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,digraphs,web,Kimi_Agent_LiteracyPath Assets 4,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,assessment/review-needed,web,Kimi_Agent_LiteracyPath Assets 5,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/short_e/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,digraphs,web,Kimi_Agent_LiteracyPath Assets 5,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,assessment/review-needed,web,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/short_e/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,digraphs,web,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,assessment/review-needed,web,Kimi_Agent_LiteracyPath Assets 7,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/short_e/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,digraphs,web,Kimi_Agent_LiteracyPath Assets 7,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,assessment/review-needed,web,Kimi_Agent_LiteracyPath Assests 8,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/short_e/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,digraphs,web,Kimi_Agent_LiteracyPath Assests 8,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/web.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/web.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_e/web.png
,,image,digraphs,big,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,assessment/review-needed,big,Kimi_Agent_LiteracyPath Assets3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/short_i/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,digraphs,big,Kimi_Agent_LiteracyPath Assets3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,assessment/review-needed,big,Kimi_Agent_LiteracyPath Assets 4,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/short_i/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,digraphs,big,Kimi_Agent_LiteracyPath Assets 4,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,assessment/review-needed,big,Kimi_Agent_LiteracyPath Assets 5,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/short_i/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,digraphs,big,Kimi_Agent_LiteracyPath Assets 5,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,assessment/review-needed,big,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/short_i/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,digraphs,big,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,assessment/review-needed,big,Kimi_Agent_LiteracyPath Assets 7,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/short_i/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,digraphs,big,Kimi_Agent_LiteracyPath Assets 7,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,assessment/review-needed,big,Kimi_Agent_LiteracyPath Assests 8,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/short_i/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,digraphs,big,Kimi_Agent_LiteracyPath Assests 8,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/big.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/big.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/big.png
,,image,digraphs,dig,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/dig.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/dig.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/dig.png
,,image,assessment/review-needed,dig,Kimi_Agent_LiteracyPath Assets3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/short_i/dig.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/dig.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/dig.png
,,image,digraphs,dig,Kimi_Agent_LiteracyPath Assets3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/dig.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/dig.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/dig.png
,,image,assessment/review-needed,dig,Kimi_Agent_LiteracyPath Assets 4,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/short_i/dig.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/dig.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/dig.png
,,image,digraphs,dig,Kimi_Agent_LiteracyPath Assets 4,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/dig.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/dig.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/dig.png
,,image,assessment/review-needed,dig,Kimi_Agent_LiteracyPath Assets 5,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/short_i/dig.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/dig.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/dig.png
,,image,digraphs,dig,Kimi_Agent_LiteracyPath Assets 5,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/dig.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/dig.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/dig.png
,,image,assessment/review-needed,dig,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/short_i/dig.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/dig.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/dig.png
,,image,digraphs,dig,Kimi_Agent_LiteracyPath Assets 6,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/dig.png,,duplicate,false,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/initial-sounds/dig.png,Exact content duplicate of /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/short_i/dig.png
